stage,capacitor,vtop_p_trial_v,vtop_n_trial_v,vdiff_trial_v,comparator_output,committed_before_p,committed_before_n,trial_state_p,trial_state_n,committed_after_p,committed_after_n,vdiff_commit_v,decision,commit_or_reject
0,H32C,1.336770882,1.336770882,0.000000000,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)",0.436770882,0,reject
1,H16C,1.555156323,1.118385441,0.436770882,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.218385441,1,accept
2,H8C,1.445963602,1.227578161,0.218385441,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.109192720,1,accept
3,H4C,1.391367242,1.282174522,0.109192720,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.054596360,1,accept
4,H2C,1.364069062,1.309472702,0.054596360,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.027298180,1,accept
5,H1C-R,1.350419972,1.323121792,0.027298180,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.013649090,1,accept
6,H1C-A,1.350419972,1.336770882,0.013649090,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.000000000,1,accept
