stage,capacitor,vtop_p_trial_v,vtop_n_trial_v,vdiff_trial_v,comparator_output,committed_before_p,committed_before_n,trial_state_p,trial_state_n,committed_after_p,committed_after_n,vdiff_commit_v,decision,commit_or_reject
0,H32C,1.561770882,1.111770882,0.450000000,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)",0.013229118,1,accept
1,H16C,1.343385441,1.330156323,0.013229118,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",-0.205156323,1,accept
2,H8C,1.234192720,1.439349043,-0.205156323,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",-0.095963602,0,reject
3,H4C,1.288789081,1.384752683,-0.095963602,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",-0.041367242,0,reject
4,H2C,1.316087261,1.357454503,-0.041367242,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",-0.014069062,0,reject
5,H1C-R,1.329736351,1.343805413,-0.014069062,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",-0.000419972,0,reject
6,H1C-A,1.343385441,1.343805413,-0.000419972,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)",0.013229118,0,reject
