stage,capacitor,vtop_p_trial_v,vtop_n_trial_v,vdiff_trial_v,comparator_output,committed_before_p,committed_before_n,trial_state_p,trial_state_n,committed_after_p,committed_after_n,vdiff_commit_v,decision,commit_or_reject
0,H32C,1.336768369,1.336773395,-0.000005026,0,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)",0.436765856,0,reject
1,H16C,1.555153810,1.118387954,0.436765856,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.218380415,1,accept
2,H8C,1.445961090,1.227580674,0.218380415,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.109187695,1,accept
3,H4C,1.391364729,1.282177034,0.109187695,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.054591335,1,accept
4,H2C,1.364066549,1.309475215,0.054591335,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.027293155,1,accept
5,H1C-R,1.350417459,1.323124305,0.027293155,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",0.013644065,1,accept
6,H1C-A,1.350417459,1.336773395,0.013644065,1,"SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VCM: 'vcm'>, high_1c_r=<Rail.VCM: 'vcm'>, high_2c=<Rail.VCM: 'vcm'>, high_4c=<Rail.VCM: 'vcm'>, high_8c=<Rail.VCM: 'vcm'>, high_16c=<Rail.VCM: 'vcm'>, high_32c=<Rail.VREFP: 'vrefp'>)","SideSwitchState(low_1c=<Rail.VCM: 'vcm'>, low_2c=<Rail.VCM: 'vcm'>, low_4c=<Rail.VCM: 'vcm'>, low_8c=<Rail.VCM: 'vcm'>, low_16c=<Rail.VCM: 'vcm'>, low_32c=<Rail.VCM: 'vcm'>, high_1c_a=<Rail.VREFP: 'vrefp'>, high_1c_r=<Rail.VREFP: 'vrefp'>, high_2c=<Rail.VREFP: 'vrefp'>, high_4c=<Rail.VREFP: 'vrefp'>, high_8c=<Rail.VREFP: 'vrefp'>, high_16c=<Rail.VREFP: 'vrefp'>, high_32c=<Rail.VCM: 'vcm'>)",-0.000005026,1,accept
