seed,valid,calibration_error,nominal_sndr,physical_sndr,calibrated_sndr,oracle_gap_db,cal_gain_db,nominal_enob,physical_enob,calibrated_enob,nominal_sndr_int12,physical_sndr_int12,calibrated_sndr_int12,nominal_enob_int12,physical_enob_int12,calibrated_enob_int12,nominal_sfdr_int12,nominal_sfdr,physical_sfdr,calibrated_sfdr,dnl_peak,dnl_rms,inl_peak,inl_rms,n_missing,n_non_monotonic,n_float_backsteps,worst_float_step_lsb,max_integer_jump,max_float_rollback_lsb,max_integer_rollback_lsb,float_nonmonotonic_input_fraction,integer_nonmonotonic_input_fraction,err_H1C,err_H2C,err_H4C,err_H8C-R,err_H8C-A,err_H16C,err_H32C,ratio_H1C,ratio_H2C,ratio_H4C,ratio_H8C-R,ratio_H8C-A,ratio_H16C,ratio_H32C
10074,True,,70.661,74.578,74.419,0.159,3.758,11.445,12.096,12.07,69.033,71.183,71.176,11.175,11.532,11.531,76.004,75.915,95.341,96.155,0.7083274413224638,0.3281109372255558,0.7390405349922662,0.2767739039179127,0,263,346,-0.8405479052253213,1,0.8405479052253213,1,0.0013781118122592117,0.0006405395548295251,0.1982,0.4724,0.9669,1.7809,1.7295,3.3213,6.6482,0.001906,-0.000477,0.000344,-0.000265,-0.000182,-3e-06,-5e-06
10075,True,,73.639,74.709,74.448,0.261,0.809,11.94,12.118,12.074,70.74,71.288,71.246,11.459,11.55,11.543,88.328,89.113,96.698,96.156,0.7336814991873382,0.3291060866380137,0.786104551140595,0.29566272347872175,0,684,867,-0.8413297459328533,1,0.8413297459328533,1,0.003341483740692431,0.0010144662242019317,0.3158,0.8442,1.2624,2.1412,2.1643,4.3636,8.7326,0.001775,0.000367,0.000258,2.6e-05,3.5e-05,-5.2e-05,-4.5e-05
10076,True,,67.82,74.678,74.571,0.107,6.751,10.973,12.113,12.095,66.898,71.079,71.254,10.82,11.515,11.544,76.41,76.413,95.804,95.357,0.6838426853085782,0.3319909327125409,0.8041860493697639,0.31736658986339594,0,3,57,-0.5034043635082526,1,0.5034043635082526,1,0.0033764512762946867,0.00018865652169172686,0.1392,0.2129,0.367,0.8227,0.759,1.4619,3.0356,-0.001156,0.000364,0.000141,0.000309,0.000186,0.000102,0.000121
10077,True,,72.477,74.621,74.488,0.133,2.011,11.747,12.103,12.081,70.049,71.205,71.115,11.344,11.536,11.521,82.832,83.278,96.079,93.912,0.7727085506478233,0.3316666508245113,0.8099853020781386,0.3198427534950815,0,121,202,-0.8423403968963612,1,0.8423403968963612,1,0.002510763236433942,0.000717463435170644,0.4115,0.7352,1.4624,2.8708,2.8277,5.7452,11.3393,0.001565,-0.000284,0.000697,-0.000136,0.000267,6.4e-05,-3.3e-05
10078,True,,65.898,74.774,74.649,0.125,8.751,10.654,12.129,12.108,65.311,71.316,71.215,10.557,11.554,11.537,73.267,73.175,95.951,96.515,0.8413160002897584,0.33010489435604895,0.7921440650392658,0.30648330675402763,0,665,821,-0.8360011946065242,1,0.8360011946065242,1,0.0025633946328199745,0.00154481026817216,0.2958,0.3988,0.7195,1.3059,1.2379,2.4771,5.0096,0.002008,-0.000384,0.000293,-0.000102,-8.6e-05,-8.5e-05,-5.3e-05
10079,True,,64.226,74.725,74.588,0.137,10.362,10.376,12.121,12.098,63.733,71.429,71.095,10.295,11.573,11.517,71.088,71.055,95.674,92.973,0.7250626907484143,0.33041217432835435,0.87759351014994,0.3700162975326505,0,492,611,-0.8364441072030786,1,0.8364441072030786,1,0.0010211667468488926,0.00038847661227619287,0.1788,0.3126,0.4036,0.969,1.0962,1.8814,3.9187,0.000767,-0.000706,-0.000397,-9.7e-05,0.000133,-0.000146,-8e-05
10080,True,,63.928,74.63,74.451,0.179,10.523,10.327,12.105,12.075,63.467,71.205,71.146,10.25,11.536,11.526,71.048,71.036,96.036,95.733,0.6978961072937049,0.33051535405017074,0.8721423813866982,0.3232045039482877,0,241,308,-0.8360235291115714,1,0.8360235291115714,1,0.00034614908730965535,0.00012139794201484588,0.2442,0.4569,0.633,1.252,1.3741,2.5523,5.0388,0.001418,0.000233,0.000163,0.000103,-1.4e-05,0.000186,8.2e-05
10081,True,,63.614,74.682,74.64,0.042,11.026,10.275,12.113,12.106,63.214,71.22,71.17,10.208,11.538,11.53,72.32,72.284,97.292,97.292,0.7178532861119442,0.32897322302968,0.7271965994283267,0.281588575666643,0,1,39,-0.24281464019350096,1,0.24281464019350096,1,0.0011803285498847424,2.9827195698550746e-05,0.1718,0.3841,0.6562,1.4347,1.4044,2.6732,5.2968,0.000117,0.000302,8e-06,-0.000232,0.000144,1.8e-05,8e-06
10082,True,,63.405,74.703,74.535,0.168,11.13,10.24,12.117,12.089,63.019,71.153,71.031,10.176,11.527,11.507,70.543,70.584,95.786,95.531,0.823513817861951,0.329169107769061,0.7360603647785369,0.29433479895199766,0,61,133,-0.8411056360546354,1,0.8411056360546354,1,0.001976501523813694,0.00032755612380653453,0.3154,0.5496,1.039,2.0971,2.0393,4.1482,8.0603,-0.000968,0.000164,0.000361,-0.000185,-2.3e-05,-0.000128,-1.9e-05
10083,True,,63.28,74.699,74.571,0.128,11.291,10.219,12.116,12.095,62.898,71.279,71.112,10.156,11.548,11.52,70.058,70.177,95.65,93.412,0.6955370067154831,0.33006261195582254,0.7924877977973932,0.3044890607681312,0,845,1022,-0.8368637725448025,1,0.8368637725448025,1,0.0006213851038809066,0.0004338114044818086,0.1516,0.3076,0.4089,0.722,0.7222,1.4566,2.7511,0.000981,0.001002,0.000235,6.8e-05,6.2e-05,8.1e-05,-4.9e-05
10084,True,,65.158,74.548,74.467,0.081,9.309,10.531,12.091,12.078,64.591,71.184,71.183,10.437,11.532,11.532,72.709,72.83,95.401,94.786,0.766688575567994,0.32978476035331217,0.6739897190374162,0.27727815272896417,0,82,140,-0.839080238969018,1,0.839080238969018,1,0.001986577131015212,0.0007629387905251058,0.1283,0.3509,0.4717,0.7304,0.8523,1.6018,3.0459,0.000631,-0.001142,-0.000289,0.000109,0.00016,-2.5e-05,5e-05
10085,True,,68.813,74.75,74.533,0.217,5.72,11.138,12.125,12.088,67.601,71.236,71.244,10.937,11.541,11.542,76.494,76.814,96.997,95.168,0.7236296926347794,0.33084044713705346,0.7346124537365458,0.30467152531758884,0,184,244,-0.8364644631069496,1,0.8364644631069496,1,0.002374533396974944,0.0008268065525067103,0.241,0.3138,0.5307,1.1922,1.0446,1.8839,3.8937,0.001913,-6e-05,0.000294,0.000545,0.000262,-0.000168,-5.4e-05
10086,True,,68.312,74.473,74.354,0.119,6.042,11.055,12.079,12.059,67.244,71.138,70.913,10.878,11.525,11.487,76.773,76.924,95.825,95.703,0.8363380307908077,0.32965005055893,0.8880025906586976,0.3283253241344266,0,318,436,-0.8412541292532296,1,0.8412541292532296,1,0.004283212794175486,0.0014170121465908014,0.2454,0.5975,1.3128,2.1898,2.1253,4.3906,8.5487,0.001295,-0.000493,0.00062,0.000187,-9e-06,-0.000132,-1.7e-05
10087,True,,67.944,74.634,74.565,0.069,6.621,10.994,12.105,12.094,66.978,71.212,71.219,10.834,11.537,11.538,72.484,72.464,94.275,95.041,0.7051310883078574,0.3292050854504832,0.7906687120219318,0.31034007687768184,0,733,897,-0.8364678002349137,1,0.8364678002349137,1,0.001100004551873659,0.0005643956480407784,0.2159,0.2531,0.5778,1.0469,0.9392,1.9648,3.7767,0.001485,0.000148,0.000111,-6e-05,8e-06,8.8e-05,1.9e-05
10088,True,,61.761,74.74,74.518,0.222,12.757,9.967,12.123,12.086,61.496,71.264,71.234,9.923,11.545,11.541,68.176,68.287,96.387,96.609,0.6942197420622331,0.3304322276728095,0.7687170047733503,0.2986851174744156,0,504,648,-0.8376136735450928,1,0.8376136735450928,1,0.0022969825615064355,0.0011478524352968097,0.1277,0.0271,0.1369,0.4091,0.2552,0.4816,0.8633,0.001451,-0.000276,-0.000328,0.000307,2.1e-05,-0.000165,-5.3e-05
10089,True,,71.479,74.525,74.525,0.0,3.046,11.581,12.087,12.087,69.526,71.227,71.193,11.257,11.539,11.534,81.698,82.033,95.662,95.473,0.7063173319894975,0.32946022531553393,0.6693639299009089,0.28593887441698984,0,759,953,-0.8420494593215153,1,0.8420494593215153,1,0.0013272769535309006,0.0007886306457828721,0.4268,0.7196,1.3255,2.6949,2.633,5.2624,10.4877,-0.001553,-0.000543,0.0001,-0.000204,-8.6e-05,0.000139,-7.6e-05
10090,True,,60.166,74.83,74.607,0.223,14.441,9.702,12.138,12.101,59.972,71.294,71.277,9.67,11.55,11.548,65.419,65.415,96.889,96.789,0.697956862936959,0.32981703048523875,0.8702718216198531,0.3419873457367961,0,133,199,-0.8392498531961792,1,0.8392498531961792,1,0.0021461282187718875,0.000489397397940081,0.198,0.2,0.4026,0.8493,0.9298,1.6846,3.5186,-0.001372,0.000404,9.8e-05,0.000356,-0.000131,3.3e-05,4e-05
10091,True,,70.422,74.7,74.631,0.069,4.209,11.406,12.116,12.105,68.762,71.329,71.284,11.13,11.556,11.549,81.97,82.021,95.673,95.604,0.6978684469918062,0.33234922054285454,0.6799682368901779,0.26801930160511256,0,73,124,-0.835371985650454,1,0.835371985650454,1,0.0012989989674393131,0.0003642031980569181,0.2729,0.4229,0.8706,1.6959,1.6631,3.4151,6.8303,0.00098,-0.000467,-0.000355,-9.4e-05,-2.2e-05,-0.000108,6.6e-05
10092,True,,70.585,74.454,74.451,0.003,3.866,11.433,12.075,12.075,68.955,71.212,71.155,11.162,11.537,11.527,79.071,79.117,96.124,95.369,0.6869431066103509,0.33095697829989723,0.6849300006500723,0.27811876485843956,0,484,615,-0.8360905397880742,1,0.8360905397880742,1,0.00133999595813641,9.798898995062958e-05,0.2988,0.535,0.6838,1.2315,1.2236,2.3746,4.805,-0.002185,0.00177,0.000322,6.8e-05,-7.5e-05,-6.1e-05,6e-06
10093,True,,72.098,74.62,74.418,0.202,2.32,11.684,12.103,12.069,69.846,71.308,71.207,11.31,11.553,11.536,79.334,79.32,96.329,96.206,0.6901565353247974,0.3296627908466565,0.9585506479308622,0.36904845503378114,0,134,207,-0.838928483971813,1,0.838928483971813,1,0.002037323911021553,0.000532272128332836,0.1848,0.1218,0.2773,0.6262,0.6724,1.3053,2.503,-0.001538,0.00116,0.000191,6.7e-05,-2.3e-05,5.7e-05,6.2e-05
10094,True,,68.896,74.539,74.527,0.012,5.631,11.152,12.09,12.088,67.533,71.267,71.192,10.926,11.546,11.534,79.806,79.887,96.271,95.743,0.7193912121966526,0.33191885458680115,0.7264998477748975,0.30975965037845743,0,179,262,-0.8384866257019894,1,0.8384866257019894,1,0.001931670798029292,0.0006693723376376582,0.1758,0.1671,0.1952,0.3915,0.3766,0.7161,1.5858,0.00225,-0.000622,-1.1e-05,-0.000112,-4.8e-05,-1.5e-05,-0.000122
10095,True,,70.823,74.785,74.697,0.088,3.874,11.472,12.13,12.116,69.162,71.323,71.278,11.196,11.555,11.548,77.543,77.36,94.067,94.755,0.8396947584020003,0.33102266106446354,0.8474280328452033,0.3244704536581098,0,1,48,-0.5335104014884564,1,0.5335104014884564,1,0.0022127733500349927,2.4873985011232048e-05,0.0868,0.1098,0.131,0.0569,0.1465,0.0666,0.0673,7.8e-05,-0.000488,0.000233,7.6e-05,6e-05,-6e-06,6.6e-05
10096,True,,66.523,74.67,74.33,0.34,7.807,10.758,12.111,12.055,65.825,71.265,71.002,10.642,11.546,11.502,71.315,71.29,94.085,93.255,0.7445665224107982,0.32984686868928,0.9841749150603144,0.3948338172177798,0,69,135,-0.8413462888934191,1,0.8413462888934191,1,0.0014958078323592272,0.0003020101726022009,0.2745,0.7003,1.1676,2.2034,2.2247,4.4397,8.6087,0.001202,-0.000336,-0.00029,-0.000182,-0.000218,-0.00021,3e-06
10097,True,,73.271,74.783,74.707,0.076,1.436,11.879,12.13,12.117,70.528,71.375,71.29,11.423,11.564,11.55,86.945,86.466,95.308,95.381,0.8332013621097576,0.3302214367091783,0.7538642564550426,0.29117044156545685,0,129,179,-0.8362389349827026,1,0.8362389349827026,1,0.0009335189358981272,0.00034205575916482954,0.2117,0.2547,0.5522,1.1197,1.181,2.1847,4.4397,0.001063,-0.000211,-0.000135,-2.6e-05,8.5e-05,-8.4e-05,-6.2e-05
10098,True,,68.593,74.592,74.493,0.099,5.9,11.102,12.098,12.082,67.413,71.207,71.116,10.906,11.536,11.521,77.629,77.53,96.428,96.248,0.7042546310099684,0.33156486969984567,0.6601166998269449,0.26299164191242586,0,250,313,-0.8363770398418637,1,0.8363770398418637,1,0.0013803165387567787,0.0002800368114303089,0.2178,0.2759,0.4381,1.0342,1.0819,2.1036,4.1451,0.001382,-0.000342,-0.000251,4.6e-05,0.000134,8.3e-05,3.9e-05
10099,True,,62.191,74.623,74.386,0.237,12.195,10.038,12.103,12.064,61.968,71.221,71.196,10.001,11.538,11.534,66.818,66.691,96.187,92.189,0.6889986896991085,0.33176224237203905,0.7469706371205582,0.2875279628445295,0,483,649,-0.8364574552247177,1,0.8364574552247177,1,0.0026795235325123993,0.0006242153234510103,0.1343,0.3186,0.5296,0.9881,0.9185,1.9804,4.0798,0.000248,-0.000861,0.000211,8.9e-05,-0.000251,-8.8e-05,4.9e-05
