index,time_s,out_v,code
69,8.198500000000e-06,2.833590000000e+00,3224
70,8.298510000000e-06,4.693360000000e-01,534
71,8.398500000000e-06,3.344240000000e+00,3805
72,8.498510000000e-06,1.318360000000e-01,150
73,8.598500000000e-06,3.490140000000e+00,3971
74,8.698510000000e-06,1.872070000000e-01,213
75,8.798500000000e-06,3.236130000000e+00,3682
76,8.898500000000e-06,6.240230000000e-01,710
77,8.998500000000e-06,2.643750000000e+00,3008
78,9.098500000000e-06,1.337700000000e+00,1522
79,9.198500000000e-06,1.850980000000e+00,2106
80,9.298500000000e-06,2.161230000000e+00,2459
81,9.398510000000e-06,1.046780000000e+00,1191
82,9.498500000000e-06,2.898630000000e+00,3298
83,9.598510000000e-06,4.201170000000e-01,478
84,9.698500000000e-06,3.376760000000e+00,3842
85,9.798500000000e-06,1.186520000000e-01,135
86,9.898500000000e-06,3.482230000000e+00,3962
87,9.998500000000e-06,2.153320000000e-01,245
88,1.009850000000e-05,3.190430000000e+00,3630
89,1.019850000000e-05,6.855470000000e-01,780
90,1.029850000000e-05,2.570800000000e+00,2925
91,1.039850000000e-05,1.417680000000e+00,1613
92,1.049850000000e-05,1.768360000000e+00,2012
93,1.059850000000e-05,2.242090000000e+00,2551
94,1.069850000000e-05,9.729490000000e-01,1107
95,1.079850000000e-05,2.960160000000e+00,3368
96,1.089850000000e-05,3.735350000000e-01,425
97,1.099850000000e-05,3.404880000000e+00,3874
98,1.109850000000e-05,1.107420000000e-01,126
99,1.119850000000e-05,3.470800000000e+00,3949
100,1.129850000000e-05,2.460940000000e-01,280
101,1.139850000000e-05,3.142090000000e+00,3575
102,1.149850000000e-05,7.497070000000e-01,853
103,1.159850000000e-05,2.495210000000e+00,2839
104,1.169850000000e-05,1.499410000000e+00,1706
105,1.179850000000e-05,1.684860000000e+00,1917
106,1.189850000000e-05,2.321190000000e+00,2641
107,1.199850000000e-05,9.008790000000e-01,1025
108,1.209850000000e-05,3.019920000000e+00,3436
109,1.219850000000e-05,3.304690000000e-01,376
110,1.229850000000e-05,3.429490000000e+00,3902
111,1.239850000000e-05,1.054690000000e-01,120
112,1.249850000000e-05,3.454980000000e+00,3931
113,1.259850000000e-05,2.812500000000e-01,320
114,1.269850000000e-05,3.089360000000e+00,3515
115,1.279850000000e-05,8.156250000000e-01,928
116,1.289850000000e-05,2.418750000000e+00,2752
117,1.299850000000e-05,1.582030000000e+00,1800
118,1.309850000000e-05,1.602250000000e+00,1823
119,1.319850000000e-05,2.400290000000e+00,2731
120,1.329850000000e-05,8.323240000000e-01,947
121,1.339850000000e-05,3.076170000000e+00,3500
122,1.349850000000e-05,2.909180000000e-01,331
123,1.359850000000e-05,3.450590000000e+00,3926
124,1.369850000000e-05,1.054690000000e-01,120
125,1.379850000000e-05,3.435640000000e+00,3909
126,1.389850000000e-05,3.208010000000e-01,365
127,1.399850000000e-05,3.033980000000e+00,3452
