seed,valid,calibration_error,nominal_sndr,physical_sndr,calibrated_sndr,oracle_gap_db,cal_gain_db,nominal_enob,physical_enob,calibrated_enob,nominal_sndr_int12,physical_sndr_int12,calibrated_sndr_int12,nominal_enob_int12,physical_enob_int12,calibrated_enob_int12,nominal_sfdr_int12,nominal_sfdr,physical_sfdr,calibrated_sfdr,dnl_peak,dnl_rms,inl_peak,inl_rms,n_missing,n_non_monotonic,n_float_backsteps,worst_float_step_lsb,max_integer_jump,max_float_rollback_lsb,max_integer_rollback_lsb,float_nonmonotonic_input_fraction,integer_nonmonotonic_input_fraction,err_H1C,err_H2C,err_H4C,err_H8C-R,err_H8C-A,err_H16C,err_H32C,ratio_H1C,ratio_H2C,ratio_H4C,ratio_H8C-R,ratio_H8C-A,ratio_H16C,ratio_H32C
10000,True,,69.225,74.709,70.526,4.183,1.301,11.207,12.118,11.423,67.928,71.425,68.823,10.991,11.572,11.14,79.657,79.654,96.374,80.664,1.2527022580743021,0.3332740397918356,1.44504375906202,0.5121025701487937,0,122,148,-0.8389674247082439,1,0.8389674247082439,1,0.00010833443992416293,6.696734209130344e-05,0.2733,0.5556,0.6322,0.4135,1.0496,1.5501,3.4519,-0.002941,0.005294,-0.001247,0.000531,-8.4e-05,-0.00032,-2.7e-05
10001,True,,66.884,74.723,73.717,1.006,6.833,10.818,12.12,11.953,66.083,71.197,70.677,10.685,11.534,11.448,71.539,71.549,96.09,90.898,1.0013704464751734,0.3321179863653372,1.108974099385617,0.3667610252515165,0,495,592,-0.8387096774195015,1,0.8387096774195015,1,0.0006525600673898228,0.0005435081673332781,0.2615,0.2841,0.6941,0.9914,0.7663,2.1583,2.3372,-0.002774,0.002945,-0.001786,-0.001029,-0.000611,0.000722,6.3e-05
10002,True,,70.389,74.708,72.768,1.94,2.379,11.4,12.118,11.795,68.792,71.333,70.178,11.135,11.557,11.365,74.162,74.358,96.103,81.616,0.9113039138191856,0.3317403935889914,0.8975864711387025,0.32679581829757753,0,60,73,-0.8381946576605515,1,0.8381946576605515,1,0.00023284308279017857,0.0001731773781061068,0.1237,0.2663,0.6603,0.7434,0.3801,0.1544,0.738,0.002055,-0.001346,-0.001958,-0.000164,0.000914,0.000321,-0.00014
10003,True,,69.113,74.716,69.857,4.859,0.744,11.188,12.119,11.312,67.761,71.335,68.419,10.964,11.557,11.073,76.827,76.636,97.094,77.285,0.9410325028222755,0.33195990224853084,1.190041232563305,0.4692042252785469,0,493,585,-0.8398277276460249,1,0.8398277276460249,1,0.0008421910350195697,0.0007124501287651649,0.2876,0.3511,0.2326,1.7252,0.7797,3.1542,5.5,-0.00051,-0.000569,0.001181,-3e-05,0.001505,0.000373,-0.000522
10004,True,,70.608,74.769,72.571,2.198,1.963,11.437,12.128,11.763,68.895,71.389,70.22,11.152,11.566,11.372,79.363,79.48,96.457,85.188,1.100837325189496,0.33204822804948064,1.1097637471234707,0.3484610715218255,0,137,177,-0.8396555259382694,1,0.8396555259382694,1,0.0008784516424992918,0.0005998908254986053,0.5888,0.2269,0.5171,1.0138,1.4649,2.8194,5.289,-0.006475,0.002057,0.000322,0.000754,0.000294,-0.00038,-0.000218
10005,True,,68.804,74.638,74.224,0.414,5.42,11.137,12.106,12.037,67.618,71.323,70.981,10.94,11.555,11.498,73.388,73.338,96.726,88.847,0.7361196163916592,0.3318794995386718,0.7248395867108772,0.287186290901867,0,60,75,-0.8373376955323693,1,0.8373376955323693,1,3.8973880293453916e-05,6.8082189156656175e-06,0.0897,0.4387,0.4263,0.8314,0.5069,1.003,1.6235,0.000726,0.002669,0.000979,-0.000504,-0.000783,2.4e-05,-6.5e-05
10006,True,,67.276,74.808,73.18,1.628,5.904,10.883,12.134,11.864,66.382,71.308,70.438,10.735,11.553,11.408,74.694,74.496,96.063,85.988,1.1787734150496139,0.33628473995789754,1.0399445253807105,0.36466416992211637,0,607,737,-0.8335029513536938,1,0.8335029513536938,1,0.001112880745014387,0.0006102905188709308,0.7661,1.4908,2.0767,3.5261,2.6545,6.0087,11.8757,0.006111,0.005631,-0.001975,0.001133,-0.000612,-0.000467,0.000126
10007,True,,72.241,74.893,73.769,1.124,1.528,11.708,12.148,11.962,69.946,71.334,70.675,11.327,11.557,11.448,86.149,86.361,95.846,85.437,0.7006043506832467,0.3325173121621654,0.8499323797384071,0.32796501157556807,0,528,622,-0.8352029369775664,1,0.8352029369775664,1,0.002189750605016517,0.001251187954774223,0.5407,0.9626,0.7483,1.9022,2.2135,4.04,7.5312,0.004471,0.003666,-0.000737,2.2e-05,-0.001155,-0.000202,-1.7e-05
10008,True,,67.988,74.486,72.934,1.552,4.946,11.001,12.081,11.823,66.972,71.06,70.325,10.833,11.512,11.389,74.8,74.832,96.331,86.52,0.9158342726437496,0.3326607392741149,0.9867134170424109,0.3375608520878381,0,492,584,-0.8353733170138185,1,0.8353733170138185,1,0.00042506209553860505,0.00035810025857042026,0.502,0.7862,0.8659,1.8466,2.1725,3.3339,7.0344,-0.002234,0.002985,-0.00112,0.000534,0.001183,-7.4e-05,3.1e-05
10009,True,,70.009,74.57,72.001,2.569,1.992,11.337,12.095,11.668,68.519,71.2,69.859,11.09,11.535,11.312,79.555,79.608,94.915,80.551,1.113178800792494,0.33098886972964414,0.9653417570941745,0.348761841908109,0,487,586,-0.8405172413795299,1,0.8405172413795299,1,0.0004715025604855567,0.0003315278241217904,0.3303,0.6821,0.3891,1.679,2.1724,3.6721,6.958,-0.001689,-0.001886,0.002109,0.00096,-0.000833,-0.000197,-2.4e-05
10010,True,,71.704,74.723,73.774,0.949,2.07,11.619,12.12,11.963,69.587,71.398,70.758,11.267,11.568,11.461,80.162,80.584,96.267,87.202,1.003685504537268,0.33149910966732443,0.8175389179789455,0.3045355629949687,0,61,81,-0.8388814913450915,1,0.8388814913450915,1,0.00029618078552274055,0.00017441003338227725,0.2457,0.2378,0.1058,0.6481,0.9936,1.516,2.7834,-0.00243,-0.000544,0.000834,1.6e-05,0.000528,-1.4e-05,-7e-05
10011,True,,61.552,74.736,74.221,0.515,12.669,9.932,12.122,12.037,61.269,71.292,70.923,9.885,11.55,11.489,67.733,67.78,96.685,88.668,0.7572811341447343,0.33287357758777525,0.8169788401564283,0.32838605008437133,0,118,143,-0.8356290174474452,1,0.8356290174474452,1,0.00016352412695633243,0.00013493599287332778,0.4143,0.3398,0.9996,1.8382,1.8808,3.0757,6.2436,0.00345,-0.001156,-0.000634,-0.00048,-9.7e-05,-0.00019,0.000147
10012,True,,63.45,74.57,73.523,1.047,10.073,10.248,12.095,11.921,63.104,71.136,70.755,10.19,11.524,11.461,70.379,70.228,95.701,86.957,0.8890997436511836,0.33260526125200196,0.8652508533660805,0.3245228802235282,0,193,240,-0.8397416179641368,1,0.8397416179641368,1,0.0004992493096979611,0.00035175257105978224,0.49,0.2862,0.5006,1.1071,1.5596,2.8958,4.9894,-0.0016,-0.000137,0.000729,-6.9e-05,0.00062,2e-05,-0.000131
10013,True,,64.244,74.61,70.363,4.247,6.119,10.379,12.101,11.396,63.899,71.237,68.733,10.322,11.541,11.125,69.001,68.93,96.008,80.514,1.228010926152193,0.33212739633985133,1.2859804330958684,0.4691288514022725,0,642,785,-0.8404309902516616,1,0.8404309902516616,1,0.0010718979102409694,0.0007257451628842488,0.4313,0.292,0.4446,1.7624,2.8398,3.2884,6.2595,0.004455,0.000996,0.001208,-5.1e-05,0.000137,-0.000203,-5.5e-05
10014,True,,65.568,74.648,73.631,1.017,8.063,10.599,12.108,11.939,65.046,71.162,70.614,10.513,11.529,11.438,72.867,72.789,95.929,90.296,1.2790090070167288,0.33311681888611766,1.2937990721711412,0.48193435628139486,0,504,611,-0.8393973557449499,1,0.8393973557449499,1,0.0014063560277696834,0.0006558712045171557,0.346,0.3326,0.7128,1.212,1.2827,2.627,4.2812,0.006266,-0.000859,0.001928,0.000133,-0.000756,-0.00081,-0.000279
10015,True,,65.807,74.516,73.055,1.461,7.248,10.639,12.086,11.843,65.168,71.244,70.313,10.533,11.542,11.388,70.201,70.1,96.655,87.339,1.0847434686078934,0.33220989108998694,0.9947498229218329,0.3496689719276609,0,250,296,-0.8372520956863809,1,0.8372520956863809,1,0.0005645778382972722,0.00042971143742353266,0.1719,0.5084,0.5033,0.2508,0.5633,0.8996,1.9413,-0.001645,0.002886,0.00096,-0.000452,0.000133,-0.000173,-1.6e-05
10016,True,,72.472,74.719,73.141,1.578,0.669,11.746,12.119,11.857,70.072,71.248,70.432,11.348,11.543,11.407,80.675,80.425,95.491,81.314,0.7032014577755283,0.3328686238832893,0.8059453335956932,0.29870191655691675,0,1,4,-0.41862604784319046,1,0.41862604784319046,1,0.00023881318199708845,5.970329549928599e-05,0.1101,0.7926,0.734,1.1976,0.426,0.9927,1.6883,-0.000319,0.004922,0.001712,0.000335,-0.000228,-9.7e-05,-0.000433
10017,True,,71.584,74.645,72.447,2.198,0.863,11.599,12.107,11.742,69.568,71.297,70.007,11.264,11.551,11.337,78.419,78.378,94.82,83.306,0.8841995724385514,0.3326158759470451,1.1122749964189884,0.3996721040637802,0,433,523,-0.8375089477453912,1,0.8375089477453912,1,0.0012575135799451126,0.0010437215406949786,0.284,0.4162,0.4391,0.3186,0.8207,0.5424,1.9106,-0.000502,-0.000557,-0.001948,-0.000487,0.00067,0.000199,9.7e-05
10018,True,,70.582,74.839,73.886,0.953,3.304,11.432,12.139,11.981,68.858,71.159,70.723,11.146,11.528,11.456,78.976,79.302,96.65,86.773,1.2032747867812899,0.33057728073307946,0.9188835633943206,0.3775830095226472,0,125,156,-0.8391393442625485,1,0.8391393442625485,1,0.00037377709758751646,0.00025363060649412155,0.1333,0.23,0.5193,0.8353,0.7597,1.5825,3.4015,-0.000554,-0.000282,0.000176,-0.000127,1e-05,-4.2e-05,-0.000149
10019,True,,67.933,74.625,72.854,1.771,4.921,10.992,12.104,11.81,66.917,71.308,70.294,10.823,11.553,11.384,75.807,75.866,95.852,80.489,1.110508258601024,0.332343820109633,1.1133702584049714,0.39256472651758567,0,123,151,-0.8386667349345771,1,0.8386667349345771,1,0.00047646071590063066,0.0003345259295171308,0.2684,0.1266,0.4362,0.3618,0.9297,1.1038,2.4023,-0.003073,0.000191,0.002061,0.000733,-0.000818,0.000233,-0.000201
10020,True,,66.357,74.656,73.488,1.168,7.131,10.73,12.109,11.915,65.717,71.182,70.561,10.624,11.532,11.429,69.08,69.014,95.369,85.065,0.7813453248389335,0.3304661645797849,0.9238051680307755,0.33976059587491,0,245,292,-0.8391393442625485,1,0.8391393442625485,1,0.00022910147949924587,0.00019222555642911467,0.1598,0.5049,1.1174,0.9263,1.3153,1.3214,2.9992,0.000781,-0.002149,-0.002558,-9.5e-05,0.0005,0.000405,0.000284
10021,True,,64.432,74.942,72.394,2.548,7.962,10.411,12.156,11.733,63.93,71.345,70.055,10.327,11.559,11.345,72.903,72.898,96.009,82.326,0.9827399599830666,0.33456470409466077,1.0716387611640055,0.3885818063436829,0,0,1,-0.20900321543376776,1,0.20900321543376776,0,4.841312860652471e-05,0.0,0.4674,0.4867,0.6867,1.8225,0.707,2.8223,4.8171,0.004559,-0.001197,2.2e-05,9e-06,-0.001225,0.000182,-0.000209
10022,True,,65.021,74.767,70.151,4.616,5.13,10.508,12.127,11.361,64.538,71.366,68.592,10.428,11.562,11.102,70.698,70.58,95.942,79.121,1.0047313707448224,0.33665884289059245,1.3789578332983279,0.4885542316251319,0,765,876,-0.8356290174474452,1,0.8356290174474452,1,0.0003186851845587578,0.00028005771845872394,0.4466,0.5186,0.9492,1.7966,1.8101,3.3971,7.0678,-0.00414,-0.002223,0.000519,0.000893,-0.002464,0.000132,0.000583
10023,True,,66.924,74.551,72.315,2.236,5.391,10.825,12.092,11.72,66.11,71.254,69.814,10.689,11.544,11.305,73.863,73.931,96.34,84.094,1.1220491663789907,0.33222112836639717,0.9335454336378428,0.34502240536457507,0,128,149,-0.8409487627068302,1,0.8409487627068302,1,0.0004381830821761024,0.00037590911303043084,0.6549,0.8745,0.7063,2.1857,2.237,4.2462,7.941,-0.005918,-0.002758,0.001248,-0.0003,0.000904,-0.000174,8e-05
10024,True,,68.89,74.533,73.186,1.347,4.296,11.151,12.088,11.865,67.689,71.161,70.402,10.952,11.528,11.402,77.157,77.024,94.681,85.264,0.9917486879292026,0.33583137926926027,1.3049394634699392,0.4615215251229609,0,11,25,-0.41807044410415983,1,0.41807044410415983,1,0.00023336923744979445,0.0001011395254618113,0.2676,0.6043,0.6887,0.9786,1.5768,3.1921,5.3845,0.000712,0.002428,-0.001298,-0.000673,0.000844,-4e-05,0.000413
10025,True,,68.226,74.627,71.539,3.088,3.313,11.041,12.104,11.591,67.056,71.237,69.521,10.847,11.541,11.256,77.401,77.406,95.7,79.15,0.9358996409138693,0.3326870845520141,1.3884812878557842,0.472953539829636,0,11,23,-0.41901156246831306,1,0.41901156246831306,1,0.0004988823198260511,0.0002498333641760476,0.1839,0.2537,0.737,0.7076,0.6273,1.0313,1.048,-0.001408,-0.00189,0.000641,0.001319,-0.000771,0.000961,-0.000489
10026,True,,67.032,74.569,72.82,1.749,5.788,10.843,12.094,11.804,66.27,71.217,70.216,10.716,11.538,11.371,76.059,76.076,96.973,84.258,1.1040196790954475,0.333329947098697,1.0401635873587856,0.40152118423319044,0,886,1171,-0.8357995713849959,1,0.8357995713849959,1,0.0012633753054282367,0.0009137328855607054,0.4003,0.832,0.8887,1.6887,1.9923,3.238,5.42,0.003445,8.1e-05,-0.001208,0.000158,-0.000902,0.000464,-3e-05
10027,True,,67.546,74.675,73.572,1.103,6.026,10.928,12.112,11.929,66.662,71.372,70.573,10.781,11.564,11.431,74.029,73.908,96.985,85.673,0.8620521117263449,0.33127466116150994,0.8645854516081979,0.3002294055685563,0,0,0,0.0,1,0.0,0,0.0,0.0,0.5379,0.4385,0.9555,1.5206,1.3002,2.3006,3.5673,-0.006134,0.003028,-0.001715,-0.001,-0.000575,0.000257,0.000309
10028,True,,67.498,74.704,74.217,0.487,6.719,10.92,12.117,12.036,66.623,71.223,71.029,10.775,11.539,11.506,75.672,75.604,96.731,89.94,0.7312215460001812,0.3310952448002272,0.9138332819048167,0.33282553188935854,0,432,512,-0.8395694515634204,1,0.8395694515634204,1,0.0008731517848623499,0.000715583622946061,0.6925,0.4753,0.9416,1.5459,1.1633,2.0431,4.1531,0.007047,0.001005,-0.001458,-0.000845,-0.00013,0.000286,0.000109
10029,True,,68.131,74.64,72.658,1.982,4.527,11.025,12.106,11.777,67.08,71.32,70.239,10.85,11.555,11.375,73.953,73.964,96.47,84.2,1.0260414375282974,0.3318316294460969,1.234238548392637,0.41419191573362246,0,124,146,-0.8415536374845942,1,0.8415536374845942,1,0.00014965466400309723,0.00012710396120825182,0.5868,0.99,1.4053,2.5506,2.5802,5.0049,9.3934,-0.004507,-5e-05,0.002335,-0.000562,0.000437,-0.000481,-0.000102
10030,True,,69.389,74.713,72.901,1.812,3.512,11.234,12.118,11.817,68.06,71.097,70.302,11.013,11.518,11.386,75.416,75.257,95.845,86.105,1.055040736928123,0.33060343445018564,0.9822964960150872,0.37504026613152,0,379,447,-0.8422892991206936,1,0.8422892991206936,1,0.00022272564107230416,0.0001720978491146657,0.571,1.1911,1.2659,2.9757,2.9218,5.8394,11.2054,0.005848,-0.003746,0.001951,-0.000342,-0.000156,2.7e-05,-3e-06
10031,True,,67.514,74.78,73.42,1.36,5.906,10.923,12.13,11.904,66.58,71.232,70.658,10.767,11.54,11.445,75.214,75.138,96.423,83.96,0.9025967999309636,0.33305375701942574,1.0446752116746247,0.3779552836341615,0,248,296,-0.8356290174474452,1,0.8356290174474452,1,0.00020834687855215885,0.00015128586277160603,0.5007,0.2526,1.1084,1.6093,1.7161,3.3615,6.1932,-0.004156,-0.000667,-0.001952,0.000442,9.5e-05,0.000564,0.000292
10032,True,,69.315,74.757,73.961,0.796,4.646,11.222,12.126,11.994,68.03,71.316,70.924,11.008,11.554,11.489,79.056,78.78,96.254,89.4,0.8898231095223805,0.33266066227812374,1.0390643314936867,0.3557276063759849,0,120,144,-0.836909871244643,1,0.836909871244643,1,0.0004955709378882316,0.00041297578157333524,0.3231,0.4405,0.6277,0.9632,0.8059,1.4992,2.4678,0.00149,0.002068,-3.7e-05,0.000244,-0.00023,-0.000437,-9e-05
10033,True,,68.769,74.695,74.014,0.681,5.245,11.131,12.115,12.002,67.608,71.202,70.717,10.938,11.535,11.455,76.883,76.73,96.817,90.948,1.043660728750678,0.3294809672654017,1.0282928990676352,0.3728489532670614,0,240,295,-0.8411214953271156,1,0.8411214953271156,1,0.0006005447614139628,0.0003741815186173277,0.1809,0.5078,1.1594,2.6507,2.4668,4.3757,8.3626,0.001096,1e-05,-0.000557,-0.001159,0.000613,0.000228,-0.000113
10034,True,,67.047,74.684,73.361,1.323,6.314,10.845,12.114,11.894,66.269,71.199,70.526,10.716,11.535,11.423,74.761,74.752,96.344,87.28,0.88346168620333,0.33406582694911535,1.185948516943473,0.4218020867606571,0,416,521,-0.8409487627068302,1,0.8409487627068302,1,0.0005555026751640965,0.00031267253018292616,0.5057,0.9618,1.3267,2.3225,2.0172,3.6238,7.733,-0.002878,0.003475,-0.000169,-0.000927,-0.000495,5.1e-05,9.9e-05
10035,True,,67.653,74.435,73.643,0.792,5.99,10.946,12.072,11.941,66.703,71.231,70.819,10.788,11.54,11.472,76.831,76.742,96.207,87.431,0.8615134460008134,0.3329825560602476,0.8148878865049861,0.28659308830564695,0,0,0,0.0,1,0.0,0,0.0,0.0,0.1676,1.1104,0.7373,1.6268,1.7643,3.5027,7.2104,-0.000559,-0.003244,-0.000309,-9.5e-05,-0.000256,0.000198,0.000295
10036,True,,66.531,74.697,73.55,1.147,7.019,10.759,12.116,11.925,65.733,71.319,70.667,10.627,11.555,11.446,69.922,70.03,94.555,87.374,1.1127595675820476,0.3320105649611944,0.9710978439653313,0.3632435965578647,0,17,18,-0.4187116564421558,1,0.4187116564421558,1,0.0004778219086359059,0.0004512762470450238,0.2346,0.3456,0.3702,0.1529,0.7425,0.5832,1.4786,-0.003291,-0.000348,0.000812,-0.000577,0.000819,-1.8e-05,0.000128
10037,True,,70.388,74.802,73.852,0.95,3.464,11.4,12.133,11.975,68.875,71.342,70.821,11.149,11.558,11.472,79.551,79.421,97.103,86.806,0.901646441931649,0.3334487623991817,0.9866499934246864,0.3427354094516386,0,490,585,-0.836824358843387,1,0.836824358843387,1,0.0004260842203064048,0.0003559091335736923,0.3497,0.2715,0.6865,1.0107,0.7347,1.2352,2.9936,0.003809,0.000597,0.001135,-0.000775,-6.2e-05,-0.00035,-3.7e-05
10038,True,,63.112,74.672,73.264,1.408,10.152,10.191,12.112,11.878,62.749,71.255,70.568,10.131,11.544,11.43,68.251,68.225,95.339,87.197,0.7957823325107163,0.3324324112751782,0.8978507911898534,0.3276703413783171,0,0,4,-0.2095701125896312,1,0.2095701125896312,0,0.00011383494596370336,0.0,0.2208,0.2839,0.1003,0.7429,0.3332,0.6029,1.3024,0.00346,0.001326,-0.000211,-0.001232,0.000693,0.000287,-0.000106
10039,True,,68.822,74.819,72.691,2.128,3.869,11.14,12.136,11.783,67.697,71.289,70.202,10.953,11.55,11.369,76.429,76.551,96.444,84.504,0.9894420958359547,0.33179398699538976,1.0869230633363531,0.3887715208100642,0,679,821,-0.8381946576605515,1,0.8381946576605515,1,0.00147074200516078,0.0012101101422204662,0.0459,0.2111,0.5516,0.4213,0.7697,0.5822,0.8819,-0.000378,-0.001267,0.000242,-2.2e-05,0.001387,-0.000221,-0.000104
10040,True,,71.14,74.577,73.883,0.694,2.743,11.525,12.096,11.981,69.249,71.333,70.812,11.211,11.557,11.47,79.469,79.443,96.377,86.255,0.7593785765288863,0.3314361057394131,0.8643736224702933,0.3541433568901722,0,60,72,-0.8379373848988507,1,0.8379373848988507,1,0.00037422639962334274,0.00031185533301944816,0.2476,0.2246,0.366,0.2147,0.0321,0.4514,0.231,-0.003127,0.000506,-0.000154,0.000451,0.000111,4.3e-05,2e-06
10041,True,,66.993,74.692,73.669,1.023,6.676,10.836,12.115,11.945,66.159,71.308,70.605,10.697,11.553,11.436,75.687,75.751,96.853,84.473,0.8193764881001808,0.33003622979330355,0.9553550200252704,0.34219844959808093,0,126,146,-0.8400861626837468,1,0.8400861626837468,1,7.432043322801998e-05,6.413955196432142e-05,0.1403,0.6657,1.0466,2.231,1.1018,2.8808,5.6892,0.000571,-0.00229,-0.000962,-0.001501,0.000746,-2.7e-05,0.00027
10042,True,,69.22,74.618,73.817,0.801,4.597,11.206,12.103,11.97,67.921,71.228,70.862,10.99,11.54,11.479,77.503,77.366,95.457,84.949,0.8316609712309193,0.3317432369714164,0.9229215166783588,0.3339126042902588,0,128,147,-0.8376802700217922,1,0.8376802700217922,1,0.00017771142683748297,0.00014796293591893672,0.1287,0.1331,0.8792,0.5832,0.4239,0.2844,0.7273,-2.6e-05,0.000462,-0.001041,0.000304,0.000308,-4.1e-05,3.2e-05
10043,True,,69.445,74.648,74.03,0.618,4.585,11.243,12.108,12.005,68.069,71.201,70.884,11.015,11.535,11.482,75.693,75.53,95.261,90.284,0.7517546128343471,0.33185228461126043,0.7982356903103727,0.3035349938640523,0,0,1,-0.41892583120193194,1,0.41892583120193194,0,2.6942425480173603e-05,0.0,0.3051,0.2921,0.2023,0.6654,0.5349,0.2128,0.2107,-0.002004,0.002003,-0.000549,-0.000265,-0.000997,0.000198,7.5e-05
10044,True,,65.675,74.72,73.907,0.813,8.232,10.617,12.12,11.985,65.079,71.246,70.886,10.518,11.542,11.483,70.158,70.088,96.394,91.324,0.8289491687320609,0.3308166052707678,1.006187634044223,0.3795510283217778,0,246,293,-0.8390963577689945,1,0.8390963577689945,1,0.000453784436178753,0.0003203709977676715,0.1917,0.2833,0.4166,1.7164,0.803,1.6257,2.9749,0.000786,0.003154,1.3e-05,-0.001777,0.000862,-8e-05,4.3e-05
10045,True,,65.798,74.643,73.03,1.613,7.232,10.638,12.107,11.839,65.162,71.16,70.309,10.532,11.528,11.387,72.432,72.228,96.399,85.134,0.9553916845232351,0.33208621007024725,1.3075180122623016,0.46777083061228963,0,62,75,-0.8396124865448655,1,0.8396124865448655,1,0.00017387066760542693,0.00010969926097153889,0.3093,0.803,0.3256,1.4412,1.0998,2.3472,4.9025,0.00055,0.002332,0.00098,0.000185,-0.000159,-0.000298,-0.000395
10046,True,,67.878,74.638,73.325,1.313,5.447,10.983,12.106,11.888,66.944,71.263,70.593,10.828,11.545,11.434,76.63,76.538,97.06,86.359,0.8748378015617857,0.3328806342185917,0.8626146704717843,0.31525598038737185,0,738,880,-0.83708094848771,1,0.83708094848771,1,0.0004882363155966511,0.0003632634490539089,0.3407,0.493,0.6171,0.7128,0.7483,0.8678,2.9579,0.003776,0.00236,0.000116,-0.000272,6.8e-05,-0.000579,5e-05
10047,True,,66.59,74.745,72.546,2.199,5.956,10.769,12.124,11.758,65.884,71.387,70.069,10.652,11.566,11.347,72.696,72.614,96.428,84.935,1.5884900001797586,0.3327668986881375,1.4157811197715333,0.5367476710563609,0,371,437,-0.8412078882502101,1,0.8412078882502101,1,0.0003918924725083064,0.0002948922503289786,0.5293,0.4941,1.1116,2.001,2.7398,4.5066,9.2545,0.002144,0.000111,-0.000347,0.000271,-0.000253,0.000148,-0.000534
10048,True,,65.341,74.784,72.631,2.153,7.29,10.562,12.13,11.773,64.78,71.408,70.339,10.468,11.569,11.392,75.307,75.468,96.867,88.164,1.1611018449930777,0.33360616223850414,1.1983008599888036,0.3956956514050743,0,124,144,-0.8401723430447419,1,0.8401723430447419,1,0.0010821902605587625,0.0009318860577034566,0.5298,0.7043,1.0872,1.5447,1.4294,3.1133,6.0267,0.001798,-0.001756,-0.001385,-0.000225,-1.2e-05,-0.000244,9.6e-05
