sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,39.99804496765137,39.25,-0.2122764547807492
1667,40.24798393249512,39.25,-0.4622130961033406
1667,40.49792289733887,40.25,0.2878502625740609
1667,40.74786186218262,40.25,0.037913621251469465
1667,40.99780082702637,40.25,-0.21202302007112195
1667,41.24773979187012,40.25,-0.46195966139372047
1667,41.49767875671387,41.25,0.2881036972836881
1667,41.74761772155762,41.25,0.0381670559610896
1667,41.99755668640137,41.25,-0.2117695853615018
1667,42.24749565124512,41.25,-0.46170622668410033
1667,42.49743461608887,42.25,0.28835713199330826
1667,42.74737358093262,42.25,0.038420490670716845
1667,42.99731254577637,42.25,-0.21151615065188167
1667,43.24725151062012,42.25,-0.4614527919744731
1667,43.49719047546387,43.25,0.2886105667029284
1667,43.74712944030762,43.25,0.03867392538033698
1667,43.99706840515137,43.25,-0.21126271594226154
1667,44.24700736999512,43.25,-0.46119935726485295
1667,44.49694633483887,44.25,0.28886400141255564
1667,44.74688529968262,44.25,0.03892736008995712
1667,44.99682426452637,44.25,-0.2110092812326343
1667,45.24676322937012,44.25,-0.4609459225552328
1667,45.49670219421387,45.25,0.2891174361221758
1667,45.74664115905762,45.25,0.039180794799577257
1667,45.99658012390137,45.25,-0.21075584652301416
1667,46.24651908874512,45.25,-0.4606924878456127
1667,46.49645805358887,46.25,0.2893708708317959
1667,46.74639701843262,46.25,0.0394342295092045
1667,46.99633598327637,46.25,-0.21050241181339402
1667,47.24627494812012,46.25,-0.46043905313598543
1667,47.49621391296387,47.25,0.28962430554141605
1667,47.74615287780762,47.25,0.039687664218824636
1667,47.99609184265137,47.25,-0.21024897710377388
1667,48.24603080749512,47.25,-0.4601856184263653
1667,48.49596977233887,48.25,0.2898777402510433
1667,48.74590873718262,48.25,0.039941098928444774
1667,48.99584770202637,48.25,-0.20999554239414664
1667,49.24578666687012,48.25,-0.45993218371674516
1667,49.49572563171387,49.25,0.29013117496066343
1667,49.74566459655762,49.25,0.04019453363806491
1667,49.99560356140137,49.25,-0.2097421076845265
1667,50.24554252624512,49.25,-0.4596787490071179
1667,50.49548149108887,50.25,0.29038460967028357
1667,50.74542045593262,50.25,0.040447968347692154
1667,50.99535942077637,50.25,-0.20948867297490636
1667,51.24529838562012,50.25,-0.4594253142974978
1667,51.49523735046387,51.25,0.2906380443799037
1667,51.74517631530762,51.25,0.04070140305731229
1667,51.99511528015137,51.25,-0.20923523826527912
1667,52.24505424499512,51.25,-0.45917187958787764
1667,52.49499320983887,52.25,0.29089147908953095
1667,52.74493217468262,52.25,0.04095483776693243
1667,52.99487113952637,52.25,-0.20898180355565898
1667,53.24481010437012,52.25,-0.4589184448782575
1667,53.49474906921387,53.25,0.2911449137991511
1667,53.74468803405762,53.25,0.04120827247655967
1667,53.99462699890137,53.25,-0.20872836884603885
1667,54.24456596374512,53.25,-0.45866501016863026
1667,54.49450492858887,54.25,0.2913983485087712
1667,54.74444389343262,54.25,0.04146170718617981
1667,54.99438285827637,54.25,-0.2084749341364187
1667,55.24432182312012,54.25,-0.4584115754590101
1667,55.49426078796387,55.25,0.29165178321839846
1667,55.74419975280762,55.25,0.041715141895799945
1667,55.99413871765137,55.25,-0.20822149942679147
1667,56.24407768249512,55.25,-0.45815814074939
1667,56.49401664733887,56.25,0.2919052179280186
1667,56.74395561218262,56.25,0.04196857660542008
1667,56.99389457702637,56.25,-0.20796806471717133
1667,57.24383354187012,56.25,-0.45790470603976274
1667,57.49377250671387,57.25,0.29215865263763874
1667,57.74371147155762,57.25,0.042222011315047325
1667,57.99365043640137,57.25,-0.2077146300075512
1667,58.24358940124512,57.25,-0.4576512713301426
1667,58.49352836608887,58.25,0.2924120873472589
1667,58.74346733093262,58.25,0.04247544602466746
1667,58.99340629577637,58.25,-0.20746119529792395
1667,59.24334526062012,58.25,-0.45739783662052247
1667,59.49328422546387,59.25,0.2926655220568861
1667,59.74322319030762,59.25,0.0427288807342876
1667,59.99316215515137,59.25,-0.2072077605883038
1667,60.24310111999512,59.25,-0.45714440191090233
1667,60.49304008483887,60.25,0.29291895676650626
1667,60.74297904968262,60.25,0.04298231544391484
1667,60.99291801452637,60.25,-0.20695432587868368
1667,61.24285697937012,60.25,-0.4568909672012751
1667,61.49279594421387,61.25,0.2931723914761264
1667,61.74273490905762,61.25,0.04323575015353498
1667,61.99267387390137,61.25,-0.20670089116906354
1667,62.24261283874512,61.25,-0.45663753249165495
1667,62.49255180358887,62.5,0.5434258261857536
1667,62.74249076843262,62.5,0.2934891848631551
1667,62.99242973327637,62.5,0.043552543540563704
1667,63.24236869812012,62.5,-0.20638409778203481
1667,63.49230766296387,63.5,0.5436792608953738
1667,63.74224662780762,63.5,0.29374261957277525
1667,63.99218559265137,63.5,0.04380597825018384
1667,64.24212455749512,63.5,-0.20613066307240757
1667,64.49206352233887,64.5,0.543932695605001
1667,64.74200248718262,64.5,0.2939960542824025
1667,64.99194145202637,64.5,0.044059412959811084
1667,65.24188041687012,64.5,-0.20587722836278033
1667,65.49181938171387,65.5,0.5441861303146283
1667,65.74175834655762,65.5,0.29424948899202263
1667,65.99169731140137,65.5,0.04431284766943122
1667,66.24163627624512,65.5,-0.2056237936531602
1667,66.49157524108887,66.5,0.5444395650242484
1667,66.74151420593262,66.5,0.294502923701657
1667,66.99145317077637,66.5,0.04456628237905136
1667,67.24139213562012,66.5,-0.20537035894354005
1667,67.49133110046387,67.5,0.5446929997338685
1667,67.74127006530762,67.5,0.2947563584112771
1667,67.99120903015137,67.5,0.04481971708868571
1667,68.24114799499512,67.5,-0.20511692423391992
1667,68.49108695983887,68.5,0.5449464344434887
1667,68.74102592468262,68.5,0.29500979312089726
1667,68.99096488952637,68.5,0.045073151798305844
1667,69.24090385437012,68.5,-0.20486348952429978
1667,69.49084281921387,69.5,0.5451998691531088
1667,69.74078178405762,69.5,0.2952632278305174
1667,69.99072074890137,69.5,0.04532658650792598
1667,70.24065971374512,69.5,-0.20461005481466543
1667,70.49059867858887,70.5,0.5454533038627289
1667,70.74053764343262,70.5,0.29551666254013753
1667,70.99047660827637,70.5,0.04558002121754612
1667,71.24041557312012,70.5,-0.2043566201050453
1667,71.49035453796387,71.5,0.5457067385723633
1667,71.74029350280762,71.5,0.29577009724975767
1667,71.99023246765137,71.5,0.045833455927166256
1667,72.24017143249512,71.5,-0.20410318539542516
1667,72.49011039733887,72.5,0.5459601732819834
1667,72.74004936218262,72.5,0.2960235319593778
1667,72.98998832702637,72.5,0.04608689063678639
1667,73.23992729187012,72.5,-0.20384975068580502
1667,73.48986625671387,73.5,0.5462136079916036
1667,73.73980522155762,73.5,0.29627696666901215
1667,73.98974418640137,73.5,0.04634032534640653
1667,74.23968315124512,73.5,-0.20359631597618488
1667,74.48962211608887,74.5,0.5464670427012237
1667,74.73956108093262,74.5,0.2965304013786323
1667,74.98950004577637,74.5,0.04659376005604088
1667,75.23943901062012,74.5,-0.20334288126656475
1667,75.48937797546387,75.5,0.5467204774108438
1667,75.73931694030762,75.5,0.29678383608825243
1667,75.98925590515137,75.5,0.046847194765661015
1667,76.23919486999512,75.5,-0.2030894465569446
1667,76.48913383483887,76.5,0.546973912120464
1667,76.73907279968262,76.5,0.29703727079787257
1667,76.98901176452637,76.5,0.04710062947528115
1667,77.23895072937012,76.5,-0.20283601184731026
1667,77.48888969421387,77.5,0.5472273468300841
1667,77.73882865905762,77.5,0.2972907055074927
1667,77.98876762390137,77.5,0.04735406418490129
1667,78.23870658874512,77.5,-0.20258257713769012
1667,78.48864555358887,78.5,0.5474807815397043
1667,78.73858451843262,78.5,0.29754414021711284
